   0.18000000E+01  -0.33991033E+01   0.14884971E+02  -0.54740000E+01   0.92371835E+01  -0.47063529E+01   0.10366884E+02  -0.30054604E+01  -0.20700185E+02   0.30044701E+01   0.70297014E+01   0.21777807E+01  -0.33788958E+01   0.14306971E+02   0.10366883E+02
   0.20000000E+01  -0.33998757E+01   0.14918303E+02  -0.58455000E+01   0.96371969E+01  -0.51493529E+01   0.10366876E+02  -0.36054604E+01  -0.20700185E+02   0.29632669E+01   0.72297081E+01   0.21777807E+01  -0.33785237E+01   0.14306971E+02   0.10366872E+02
   0.22000000E+01  -0.34005729E+01   0.14951636E+02  -0.62215000E+01   0.10037210E+02  -0.56013529E+01   0.10366802E+02  -0.42054604E+01  -0.20700185E+02   0.29095646E+01   0.74297147E+01   0.21777807E+01  -0.33780671E+01   0.14306971E+02   0.10366801E+02
   0.24000000E+01  -0.34013303E+01   0.14984970E+02  -0.66040000E+01   0.10437224E+02  -0.60663529E+01   0.10366546E+02  -0.48054604E+01  -0.20700185E+02   0.28518801E+01   0.76297214E+01   0.21777807E+01  -0.33776681E+01   0.14306971E+02   0.10366538E+02
   0.26000000E+01  -0.34023841E+01   0.15018304E+02  -0.69975000E+01   0.10837237E+02  -0.65533529E+01   0.10365440E+02  -0.54054604E+01  -0.20700185E+02   0.27745690E+01   0.78297281E+01   0.21777807E+01  -0.33775605E+01   0.14306971E+02   0.10365430E+02
   0.28000000E+01  -0.34055636E+01   0.15051638E+02  -0.74040000E+01   0.11237248E+02  -0.70663529E+01   0.10361189E+02  -0.60054604E+01  -0.20700185E+02   0.26779366E+01   0.80297338E+01   0.21777807E+01  -0.33798277E+01   0.14306971E+02   0.10361179E+02
   0.30000000E+01  -0.34285273E+01   0.15084971E+02  -0.78120000E+01   0.11637250E+02  -0.75823529E+01   0.10345813E+02  -0.66054604E+01  -0.20700185E+02   0.25483374E+01   0.82297345E+01   0.21777807E+01  -0.34069769E+01   0.14306971E+02   0.10345789E+02
   0.32000000E+01  -0.36078817E+01   0.15118305E+02  -0.82130000E+01   0.12037251E+02  -0.80843529E+01   0.10292617E+02  -0.72054604E+01  -0.20700185E+02   0.23528083E+01   0.84297352E+01   0.21777807E+01  -0.36062156E+01   0.14306971E+02   0.10292605E+02
   0.34000000E+01  -0.39028495E+01   0.15151638E+02  -0.86060000E+01   0.12437252E+02  -0.85703529E+01   0.10123161E+02  -0.78054604E+01  -0.20700185E+02   0.20156366E+01   0.86297358E+01   0.21777807E+01  -0.39028089E+01   0.14306971E+02   0.10123167E+02
   0.36000000E+01  -0.42027354E+01   0.15184972E+02  -0.89920000E+01   0.12837254E+02  -0.90423529E+01   0.96538894E+01  -0.84054604E+01  -0.20700185E+02   0.13379323E+01   0.88297365E+01   0.21777807E+01  -0.42027336E+01   0.14306971E+02   0.96538983E+01
   0.38000000E+01  -0.45027309E+01   0.15218305E+02  -0.93780000E+01   0.13237255E+02  -0.95143529E+01   0.86430429E+01  -0.90054604E+01  -0.20700185E+02  -0.15590113E-01   0.90297371E+01   0.21777807E+01  -0.45027306E+01   0.14306970E+02   0.86430518E+01
   0.40000000E+01  -0.48027305E+01   0.15251639E+02  -0.97640000E+01   0.13637255E+02  -0.99863529E+01   0.71499288E+01  -0.96054604E+01  -0.20700185E+02  -0.20064692E+01   0.92297372E+01   0.21777807E+01  -0.48027304E+01   0.14306964E+02   0.71499372E+01
   0.42000000E+01  -0.51027304E+01   0.15284970E+02  -0.10145000E+02   0.14037255E+02  -0.10448353E+02   0.54398904E+01  -0.10205460E+02  -0.20700185E+02  -0.42865270E+01   0.94297372E+01   0.21777807E+01  -0.51027303E+01   0.14306940E+02   0.54398982E+01
   0.44000000E+01  -0.54027303E+01   0.15318294E+02  -0.10531000E+02   0.14437255E+02  -0.10920353E+02   0.36635035E+01  -0.10805460E+02  -0.20700185E+02  -0.66550491E+01   0.96297373E+01   0.21777807E+01  -0.54027303E+01   0.14306840E+02   0.36635105E+01
   0.46000000E+01  -0.57027303E+01   0.15351593E+02  -0.10912000E+02   0.14837255E+02  -0.11382353E+02   0.18695037E+01  -0.11405460E+02  -0.20700185E+02  -0.90470543E+01   0.98297374E+01   0.21777807E+01  -0.57027302E+01   0.14306444E+02   0.18695099E+01
   0.48000000E+01  -0.60027302E+01   0.15384799E+02  -0.11298000E+02   0.15237256E+02  -0.11854353E+02   0.71017597E-01  -0.12005460E+02  -0.20700185E+02  -0.11445041E+02   0.10029737E+02   0.21777807E+01  -0.60027302E+01   0.14304861E+02   0.71022858E-01
   0.50000000E+01  -0.63027302E+01   0.15417659E+02  -0.11684000E+02   0.15637256E+02  -0.12326353E+02  -0.17285997E+01  -0.12605460E+02  -0.20700185E+02  -0.13844534E+02   0.10229737E+02   0.21777807E+01  -0.63027302E+01   0.14298501E+02  -0.17285985E+01
   0.52000000E+01  -0.66027302E+01   0.15449241E+02  -0.12065000E+02   0.16037256E+02  -0.12788353E+02  -0.35285019E+01  -0.13205460E+02  -0.20700185E+02  -0.16244407E+02   0.10429737E+02   0.21777807E+01  -0.66027302E+01   0.14272213E+02  -0.35286963E+01
   0.54000000E+01  -0.69027302E+01   0.15476057E+02  -0.12451000E+02   0.16437256E+02  -0.13260353E+02  -0.53284796E+01  -0.13805460E+02  -0.20700185E+02  -0.18644375E+02   0.10629737E+02   0.21777807E+01  -0.69027302E+01   0.14148191E+02  -0.53411281E+01
